date,state,fips,measure,data_quality_grade,positive tests,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,pos_test_7da
2020-07-01,WI,55,positive,A+,32225,1,119,2020,27,2020-06-28,Jul,7,2020-06-01,32296.285714285714
2020-07-01,WV,54,positive,B,2932,1,117,2020,27,2020-06-28,Jul,7,2020-06-01,2977.714285714286
2020-07-01,WY,56,positive,B,1514,1,116,2020,27,2020-06-28,Jul,7,2020-06-01,1515.142857142857
2020-06-30,AK,02,positive,A,940,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,948.4285714285714
2020-06-30,AL,01,positive,B,38045,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,38097.42857142857
2020-06-30,AR,05,positive,A,20777,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,20711.14285714286
2020-06-30,AZ,04,positive,A+,79215,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,80154.57142857143
2020-06-30,CA,06,positive,B,222917,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,225461.42857142858
2020-06-30,CO,08,positive,A,32511,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,32533.14285714286
2020-06-30,CT,09,positive,B,46514,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,46474.28571428572
2020-06-30,DC,11,positive,A+,10327,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,10324.714285714286
2020-06-30,DE,10,positive,A+,11474,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,11475.857142857143
2020-06-30,FL,12,positive,A,152434,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,154156
2020-06-30,GA,13,positive,A,81291,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,82191.71428571429
2020-06-30,HI,15,positive,D,900,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,903.7142857142857
2020-06-30,IA,19,positive,A+,29007,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,29197
2020-06-30,ID,16,positive,A,5752,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,5802.571428571428
2020-06-30,IL,17,positive,A,144238,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,144361.57142857142
2020-06-30,IN,18,positive,A+,45594,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,45654.42857142857
2020-06-30,KS,20,positive,A,14443,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,14551.57142857143
2020-06-30,KY,21,positive,B,15624,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,15622.714285714286
2020-06-30,LA,22,positive,B,58095,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,58744.142857142855
2020-06-30,MA,25,positive,A+,108882,30,110,2020,26,2020-06-28,Jun,6,2020-06-01,108981.28571428571
2020-06-30,MD,24,positive,A,67559,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,67620.28571428571
2020-06-30,ME,23,positive,A,3253,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,3258.8571428571427
2020-06-30,MI,26,positive,A+,70728,30,121,2020,26,2020-06-28,Jun,6,2020-06-01,70788.28571428571
2020-06-30,MN,27,positive,A,36303,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,36328
2020-06-30,MO,29,positive,B,21551,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,21495.714285714286
2020-06-30,MS,28,positive,A,27247,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,27239.571428571428
2020-06-30,MT,30,positive,C,967,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,975.4285714285714
2020-06-30,NC,37,positive,A,64670,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,65104.142857142855
2020-06-30,ND,38,positive,D,3576,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,3580.285714285714
2020-06-30,NE,31,positive,B,19042,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,19025.571428571428
2020-06-30,NH,33,positive,B,5760,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,5759.142857142857
2020-06-30,NJ,34,positive,A+,171667,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,171717.14285714287
2020-06-30,NM,35,positive,B,11982,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,11965.857142857143
2020-06-30,NV,32,positive,A+,18456,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,18485.85714285714
2020-06-30,NY,36,positive,A,393454,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,393678.71428571426
2020-06-30,OH,39,positive,B,51789,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,51940.857142857145
2020-06-30,OK,40,positive,A+,13757,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,13754.42857142857
2020-06-30,OR,41,positive,A+,8656,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,8688.42857142857
2020-06-30,PA,42,positive,A+,86606,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,86645.28571428571
2020-06-30,RI,44,positive,A+,16813,30,121,2020,26,2020-06-28,Jun,6,2020-06-01,16812
2020-06-30,SC,45,positive,A,36399,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,36493.42857142857
2020-06-30,SD,46,positive,B,6764,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,6783.428571428572
2020-06-30,TN,47,positive,B,43509,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,43866.71428571428
2020-06-30,TX,48,positive,B,159986,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,161809.57142857142
2020-06-30,UT,49,positive,A+,22217,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,22208.714285714286
2020-06-30,VA,51,positive,A+,62787,30,117,2020,26,2020-06-28,Jun,6,2020-06-01,62755.71428571428
2020-06-30,VT,50,positive,B,1208,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,1213
2020-06-30,WA,53,positive,B,32253,30,160,2020,26,2020-06-28,Jun,6,2020-06-01,32382
2020-06-30,WI,55,positive,A+,31662,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,31727.714285714286
2020-06-30,WV,54,positive,B,2905,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,2923.4285714285716
2020-06-30,WY,56,positive,B,1487,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,1484.5714285714287
2020-06-29,AK,02,positive,A,904,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,916
2020-06-29,AL,01,positive,B,37175,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,37000
2020-06-29,AR,05,positive,A,20257,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,20059.714285714286
2020-06-29,AZ,04,positive,A+,74533,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,76538.85714285714
2020-06-29,CA,06,positive,B,216550,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,218636.57142857142
2020-06-29,CO,08,positive,A,32307,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,32265.571428571428
2020-06-29,CT,09,positive,B,46362,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,46380.28571428572
2020-06-29,DC,11,positive,A+,10292,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,10289
2020-06-29,DE,10,positive,A+,11376,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,11346.42857142857
2020-06-29,FL,12,positive,A,146341,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,146208.2857142857
2020-06-29,GA,13,positive,A,79417,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,79692
2020-06-29,HI,15,positive,D,899,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,890
2020-06-29,IA,19,positive,A+,28782,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,28805.14285714286
2020-06-29,ID,16,positive,A,5319,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,5555.714285714285
2020-06-29,IL,17,positive,A,143514,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,143571.85714285713
2020-06-29,IN,18,positive,A+,45228,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,45258
2020-06-29,KS,20,positive,A,14443,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,14211.42857142857
2020-06-29,KY,21,positive,B,15347,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,15406
2020-06-29,LA,22,positive,B,57081,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,57527
2020-06-29,MA,25,positive,A+,108768,29,109,2020,26,2020-06-28,Jun,6,2020-06-01,108758.71428571429
2020-06-29,MD,24,positive,A,67254,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,67213.71428571429
2020-06-29,ME,23,positive,A,3219,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,3220.1428571428573
2020-06-29,MI,26,positive,A+,70223,29,120,2020,26,2020-06-28,Jun,6,2020-06-01,70381.71428571429
2020-06-29,MN,27,positive,A,35861,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,35898.28571428572
2020-06-29,MO,29,positive,B,21043,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,21079.14285714286
2020-06-29,MS,28,positive,A,26567,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,26710.428571428572
2020-06-29,MT,30,positive,C,919,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,932.7142857142857
2020-06-29,NC,37,positive,A,63484,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,63472.28571428572
2020-06-29,ND,38,positive,D,3539,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,3537.285714285714
2020-06-29,NE,31,positive,B,18899,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,18867.571428571428
2020-06-29,NH,33,positive,B,5760,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,5737.571428571428
2020-06-29,NJ,34,positive,A+,171272,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,171408.85714285713
2020-06-29,NM,35,positive,B,11809,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,11776.142857142857
2020-06-29,NV,32,positive,A+,17894,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,17703.285714285714
2020-06-29,NY,36,positive,A,392930,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,393014.14285714284
2020-06-29,OH,39,positive,B,51046,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,50995.28571428572
2020-06-29,OK,40,positive,A+,13172,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,13365.57142857143
2020-06-29,OR,41,positive,A+,8485,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,8477.57142857143
2020-06-29,PA,42,positive,A+,85988,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,86020.85714285714
2020-06-29,RI,44,positive,A+,16764,29,120,2020,26,2020-06-28,Jun,6,2020-06-01,16764.85714285714
2020-06-29,SC,45,positive,A,34644,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,34893.857142857145
2020-06-29,SD,46,positive,B,6716,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,6720.142857142857
2020-06-29,TN,47,positive,B,42297,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,42542.71428571428
2020-06-29,TX,48,positive,B,153011,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,155251.2857142857
2020-06-29,UT,49,positive,A+,21664,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,21663.571428571428
2020-06-29,VA,51,positive,A+,62189,29,116,2020,26,2020-06-28,Jun,6,2020-06-01,62209.57142857143
2020-06-29,VT,50,positive,B,1208,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,1207.5714285714287
2020-06-29,WA,53,positive,B,31752,29,159,2020,26,2020-06-28,Jun,6,2020-06-01,31841.428571428572
2020-06-29,WI,55,positive,A+,31033,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,31190.14285714286
2020-06-29,WV,54,positive,B,2870,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,2864.285714285714
2020-06-29,WY,56,positive,B,1450,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,1454
2020-06-28,AK,02,positive,A,883,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,887.2857142857143
2020-06-28,AL,01,positive,B,35441,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,36013.57142857143
2020-06-28,AR,05,positive,A,19310,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,19486.428571428572
2020-06-28,AZ,04,positive,A+,73908,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,73053.85714285714
2020-06-28,CA,06,positive,B,211243,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,212261.7142857143
2020-06-28,CO,08,positive,A,32022,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,31997.85714285714
2020-06-28,CT,09,positive,B,46303,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,46287.142857142855
2020-06-28,DC,11,positive,A+,10248,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,10256
2020-06-28,DE,10,positive,A+,11226,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,11239.142857142857
2020-06-28,FL,12,positive,A,141075,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,138338.57142857142
2020-06-28,GA,13,positive,A,77210,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,77318.57142857143
2020-06-28,HI,15,positive,D,872,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,877
2020-06-28,IA,19,positive,A+,28489,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,28374.85714285714
2020-06-28,ID,16,positive,A,5319,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,5309.285714285715
2020-06-28,IL,17,positive,A,142776,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,142786
2020-06-28,IN,18,positive,A+,44930,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,44867.71428571428
2020-06-28,KS,20,positive,A,13538,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,13922.857142857143
2020-06-28,KY,21,positive,B,15232,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,15197.142857142857
2020-06-28,LA,22,positive,B,56236,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,56363.28571428572
2020-06-28,MA,25,positive,A+,108667,28,108,2020,26,2020-06-28,Jun,6,2020-06-01,108544.28571428571
2020-06-28,MD,24,positive,A,66777,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,66835.71428571429
2020-06-28,ME,23,positive,A,3191,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,3183.285714285714
2020-06-28,MI,26,positive,A+,69946,28,119,2020,26,2020-06-28,Jun,6,2020-06-01,69997.57142857143
2020-06-28,MN,27,positive,A,35549,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,35457.28571428572
2020-06-28,MO,29,positive,B,20575,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,20670.285714285714
2020-06-28,MS,28,positive,A,25892,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,26102.714285714286
2020-06-28,MT,30,positive,C,863,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,892.7142857142857
2020-06-28,NC,37,positive,A,62142,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,61906.71428571428
2020-06-28,ND,38,positive,D,3495,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,3499.5714285714284
2020-06-28,NE,31,positive,B,18775,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,18712
2020-06-28,NH,33,positive,B,5717,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,5708.428571428572
2020-06-28,NJ,34,positive,A+,171182,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,171100.2857142857
2020-06-28,NM,35,positive,B,11619,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,11592.42857142857
2020-06-28,NV,32,positive,A+,17160,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,17007
2020-06-28,NY,36,positive,A,392539,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,392365.71428571426
2020-06-28,OH,39,positive,B,50309,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,50250.42857142857
2020-06-28,OK,40,positive,A+,12994,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,12995.42857142857
2020-06-28,OR,41,positive,A+,8341,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,8231
2020-06-28,PA,42,positive,A+,85496,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,85406
2020-06-28,RI,44,positive,A+,16661,28,119,2020,26,2020-06-28,Jun,6,2020-06-01,16721.85714285714
2020-06-28,SC,45,positive,A,33320,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,33368.28571428572
2020-06-28,SD,46,positive,B,6681,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,6661
2020-06-28,TN,47,positive,B,40172,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,41277.57142857143
2020-06-28,TX,48,positive,B,148728,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,148957
2020-06-28,UT,49,positive,A+,21100,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,21107
2020-06-28,VA,51,positive,A+,61736,28,115,2020,26,2020-06-28,Jun,6,2020-06-01,61668.28571428572
2020-06-28,VT,50,positive,B,1202,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,1202.4285714285713
2020-06-28,WA,53,positive,B,31404,28,158,2020,26,2020-06-28,Jun,6,2020-06-01,31332
2020-06-28,WI,55,positive,A+,30707,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,30661
2020-06-28,WV,54,positive,B,2817,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,2808.285714285714
2020-06-28,WY,56,positive,B,1417,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,1422
2020-06-27,AK,02,positive,A,854,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,860.7142857142857
2020-06-27,AL,01,positive,B,35083,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,35028.142857142855
2020-06-27,AR,05,positive,A,18740,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,18940.428571428572
2020-06-27,AZ,04,positive,A+,70051,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,69608.42857142857
2020-06-27,CA,06,positive,B,206433,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,206199.57142857142
2020-06-27,CO,08,positive,A,31796,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,31737.571428571428
2020-06-27,CT,09,positive,B,46206,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,46193
2020-06-27,DC,11,positive,A+,10216,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,10222.142857142857
2020-06-27,DE,10,positive,A+,11091,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,11150.42857142857
2020-06-27,FL,12,positive,A,132545,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,131198.14285714287
2020-06-27,GA,13,positive,A,74985,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,75196.28571428571
2020-06-27,HI,15,positive,D,866,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,863
2020-06-27,IA,19,positive,A+,28012,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,27982.571428571428
2020-06-27,ID,16,positive,A,5148,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,5064.285714285715
2020-06-27,IL,17,positive,A,142130,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,141996.57142857142
2020-06-27,IN,18,positive,A+,44575,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,44466
2020-06-27,KS,20,positive,A,13538,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,13634.285714285714
2020-06-27,KY,21,positive,B,14859,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,14985.857142857143
2020-06-27,LA,22,positive,B,54769,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,55263.142857142855
2020-06-27,MA,25,positive,A+,108443,27,107,2020,26,2020-06-21,Jun,6,2020-06-01,108325.42857142857
2020-06-27,MD,24,positive,A,66450,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,66467
2020-06-27,ME,23,positive,A,3154,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,3143.714285714286
2020-06-27,MI,26,positive,A+,69679,27,118,2020,26,2020-06-21,Jun,6,2020-06-01,69635.57142857143
2020-06-27,MN,27,positive,A,35033,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,35035.42857142857
2020-06-27,MO,29,positive,B,20261,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,20233.285714285714
2020-06-27,MS,28,positive,A,25531,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,25463.285714285714
2020-06-27,MT,30,positive,C,852,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,857
2020-06-27,NC,37,positive,A,60537,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,60429.71428571428
2020-06-27,ND,38,positive,D,3458,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,3463.4285714285716
2020-06-27,NE,31,positive,B,18524,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,18557
2020-06-27,NH,33,positive,B,5671,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,5678.285714285715
2020-06-27,NJ,34,positive,A+,170873,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,170809.42857142858
2020-06-27,NM,35,positive,B,11408,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,11405.42857142857
2020-06-27,NV,32,positive,A+,16339,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,16330
2020-06-27,NY,36,positive,A,391923,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,391735.28571428574
2020-06-27,OH,39,positive,B,49455,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,49378.142857142855
2020-06-27,OK,40,positive,A+,12642,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,12623.714285714286
2020-06-27,OR,41,positive,A+,7818,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,8018.571428571428
2020-06-27,PA,42,positive,A+,84370,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,84827.28571428571
2020-06-27,RI,44,positive,A+,16661,27,118,2020,26,2020-06-21,Jun,6,2020-06-01,16686.571428571428
2020-06-27,SC,45,positive,A,31939,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,31936.571428571428
2020-06-27,SD,46,positive,B,6626,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,6602.857142857143
2020-06-27,TN,47,positive,B,40172,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,40123.28571428572
2020-06-27,TX,48,positive,B,143371,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,142936.85714285713
2020-06-27,UT,49,positive,A+,20628,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,20545.285714285714
2020-06-27,VA,51,positive,A+,61247,27,114,2020,26,2020-06-21,Jun,6,2020-06-01,61141.28571428572
2020-06-27,VT,50,positive,B,1200,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,1198.7142857142858
2020-06-27,WA,53,positive,B,30855,27,157,2020,26,2020-06-21,Jun,6,2020-06-01,30840.85714285714
2020-06-27,WI,55,positive,A+,30227,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,30149
2020-06-27,WV,54,positive,B,2761,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,2765
2020-06-27,WY,56,positive,B,1392,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,1388.4285714285713
2020-06-26,AK,02,positive,A,836,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,837.5714285714286
2020-06-26,AL,01,positive,B,34183,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,34035.57142857143
2020-06-26,AR,05,positive,A,18062,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,18354.85714285714
2020-06-26,AZ,04,positive,A+,66548,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,66603.28571428571
2020-06-26,CA,06,positive,B,200461,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,200507.57142857142
2020-06-26,CO,08,positive,A,31479,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,31479.571428571428
2020-06-26,CT,09,positive,B,46059,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,46105.142857142855
2020-06-26,DC,11,positive,A+,10185,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,10188.857142857143
2020-06-26,DE,10,positive,A,11017,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,11060.857142857143
2020-06-26,FL,12,positive,A,122960,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,124208
2020-06-26,GA,13,positive,A,72995,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,73251.57142857143
2020-06-26,HI,15,positive,D,850,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,851
2020-06-26,IA,19,positive,A+,27686,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,27606.285714285714
2020-06-26,ID,16,positive,A,4865,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,4850.285714285715
2020-06-26,IL,17,positive,A,141344,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,141223.2857142857
2020-06-26,IN,18,positive,A+,44140,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,44077
2020-06-26,KS,20,positive,A,13538,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,13351.714285714286
2020-06-26,KY,21,positive,B,14859,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,14774
2020-06-26,LA,22,positive,B,54769,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,54334.57142857143
2020-06-26,MA,25,positive,A+,108070,26,106,2020,26,2020-06-21,Jun,6,2020-06-01,108119.28571428571
2020-06-26,MD,24,positive,A,66115,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,66102.42857142857
2020-06-26,ME,23,positive,A,3102,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,3106.714285714286
2020-06-26,MI,26,positive,A+,69329,26,117,2020,26,2020-06-21,Jun,6,2020-06-01,69274
2020-06-26,MN,27,positive,A,34616,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,34630.57142857143
2020-06-26,MO,29,positive,B,19914,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,19746.428571428572
2020-06-26,MS,28,positive,A,25066,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,24842
2020-06-26,MT,30,positive,C,829,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,825
2020-06-26,NC,37,positive,A,58818,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,58970.142857142855
2020-06-26,ND,38,positive,D,3421,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,3426.8571428571427
2020-06-26,NE,31,positive,B,18346,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,18402
2020-06-26,NH,33,positive,B,5671,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,5649.428571428572
2020-06-26,NJ,34,positive,A+,170584,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,170533.2857142857
2020-06-26,NM,35,positive,B,11192,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,11221.42857142857
2020-06-26,NV,32,positive,A+,15240,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,15693
2020-06-26,NY,36,positive,A,391220,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,391111.14285714284
2020-06-26,OH,39,positive,B,48638,26,113,2020,26,2020-06-21,Jun,6,2020-06-01,48569.28571428572
2020-06-26,OK,40,positive,A+,12343,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,12233.857142857143
2020-06-26,OR,41,positive,A+,7818,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,7821.142857142857
2020-06-26,PA,42,positive,A+,84370,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,84268.71428571429
2020-06-26,RI,44,positive,A+,16661,26,117,2020,26,2020-06-21,Jun,6,2020-06-01,16646.571428571428
