date,state,fips,measure,data_quality_grade,COVID tracking deaths,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-03-29,NY,36,death,A,965,29,25,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,OH,39,death,B,29,29,24,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,OK,40,death,A,16,29,22,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,OR,41,death,A,13,29,25,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,PA,42,death,A,38,29,23,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,RI,44,death,B,3,29,28,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,SC,45,death,B,16,29,25,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,SD,46,death,A,1,29,22,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,TN,47,death,A,7,29,24,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,TX,48,death,A,34,29,25,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,UT,49,death,A,2,29,22,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,VA,51,death,A,22,29,24,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,VT,50,death,A,12,29,23,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,WA,53,death,A,237,29,67,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,WI,55,death,A,13,29,25,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,WV,54,death,B,0,29,23,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-29,WY,56,death,A,0,29,22,2020,13,2020-03-29,Mar,3,2020-03-01
2020-03-28,AK,02,death,A,2,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,AL,01,death,B,3,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,AR,05,death,A,5,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,AZ,04,death,B,15,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,CA,06,death,B,101,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,CO,08,death,A,31,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,CT,09,death,A,27,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,DC,11,death,A,4,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,DE,10,death,C,9,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,FL,12,death,A,54,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,GA,13,death,A,69,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,HI,15,death,A,NA,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,IA,19,death,C,3,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,ID,16,death,A,4,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,IL,17,death,A,47,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,IN,18,death,B,31,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,KS,20,death,B,5,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,KY,21,death,A,8,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,LA,22,death,A,137,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MA,25,death,B,72,28,16,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MD,24,death,D,17,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,ME,23,death,A,1,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MI,26,death,B,283,28,27,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MN,27,death,A,5,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MO,29,death,C,10,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MS,28,death,B,13,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,MT,30,death,A,1,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NC,37,death,A,4,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,ND,38,death,B,1,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NE,31,death,A,2,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NH,33,death,B,2,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NJ,34,death,A,140,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NM,35,death,A,1,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NV,32,death,A,25,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,NY,36,death,A,728,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,OH,39,death,B,25,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,OK,40,death,A,15,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,OR,41,death,A,13,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,PA,42,death,A,34,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,RI,44,death,B,NA,28,27,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,SC,45,death,B,13,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,SD,46,death,A,1,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,TN,47,death,A,6,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,TX,48,death,A,27,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,UT,49,death,A,2,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,VA,51,death,A,17,28,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,VT,50,death,A,12,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,WA,53,death,A,220,28,66,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,WI,55,death,A,13,28,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,WV,54,death,B,0,28,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-28,WY,56,death,A,0,28,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,AK,02,death,A,1,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,AL,01,death,B,3,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,AR,05,death,A,3,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,AZ,04,death,B,13,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,CA,06,death,B,78,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,CO,08,death,A,24,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,CT,09,death,A,27,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,DC,11,death,A,3,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,DE,10,death,C,5,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,FL,12,death,A,34,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,GA,13,death,A,64,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,HI,15,death,A,NA,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,IA,19,death,C,3,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,ID,16,death,A,3,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,IL,17,death,A,34,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,IN,18,death,B,24,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,KS,20,death,B,4,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,KY,21,death,A,6,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,LA,22,death,A,119,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MA,25,death,B,57,27,15,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MD,24,death,D,10,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,ME,23,death,A,1,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MI,26,death,B,212,27,26,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MN,27,death,A,4,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MO,29,death,C,8,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MS,28,death,B,8,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,MT,30,death,A,NA,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NC,37,death,A,3,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,ND,38,death,B,0,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NE,31,death,A,0,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NH,33,death,B,1,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NJ,34,death,A,108,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NM,35,death,A,1,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NV,32,death,A,21,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,NY,36,death,A,519,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,OH,39,death,B,19,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,OK,40,death,A,8,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,OR,41,death,A,12,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,PA,42,death,A,22,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,RI,44,death,B,NA,27,26,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,SC,45,death,B,9,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,SD,46,death,A,1,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,TN,47,death,A,6,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,TX,48,death,A,23,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,UT,49,death,A,2,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,VA,51,death,A,14,27,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,VT,50,death,A,10,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,WA,53,death,A,199,27,65,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,WI,55,death,A,13,27,23,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,WV,54,death,B,0,27,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-27,WY,56,death,A,0,27,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,AK,02,death,A,1,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,AL,01,death,C,1,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,AR,05,death,A,3,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,AZ,04,death,B,8,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,CA,06,death,B,65,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,CO,08,death,A,19,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,CT,09,death,A,21,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,DC,11,death,A,3,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,DE,10,death,C,3,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,FL,12,death,A,28,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,GA,13,death,A,48,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,HI,15,death,A,NA,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,IA,19,death,C,1,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,ID,16,death,A,0,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,IL,17,death,A,26,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,IN,18,death,B,17,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,KS,20,death,B,3,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,KY,21,death,A,4,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,LA,22,death,A,83,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MA,25,death,B,42,26,14,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MD,24,death,D,7,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,ME,23,death,A,NA,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MI,26,death,D,159,26,25,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MN,27,death,A,2,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MO,29,death,C,8,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MS,28,death,B,6,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,MT,30,death,C,NA,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NC,37,death,A,2,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,ND,38,death,B,0,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NE,31,death,A,0,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NH,33,death,B,1,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NJ,34,death,B,81,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NM,35,death,A,1,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NV,32,death,A,17,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,NY,36,death,B,385,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,OH,39,death,B,15,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,OK,40,death,A,7,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,OR,41,death,A,11,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,PA,42,death,A,16,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,RI,44,death,B,NA,26,25,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,SC,45,death,B,9,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,SD,46,death,A,1,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,TN,47,death,A,3,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,TX,48,death,A,18,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,UT,49,death,A,1,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,VA,51,death,A,13,26,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,VT,50,death,A,9,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,WA,53,death,A,183,26,64,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,WI,55,death,A,8,26,22,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,WV,54,death,B,0,26,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-26,WY,56,death,A,NA,26,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,AK,02,death,A,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,AL,01,death,C,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,AR,05,death,A,2,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,AZ,04,death,B,6,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,CA,06,death,B,53,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,CO,08,death,A,11,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,CT,09,death,A,19,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,DC,11,death,A,2,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,DE,10,death,C,2,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,FL,12,death,A,22,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,GA,13,death,A,40,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,HI,15,death,A,NA,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,IA,19,death,C,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,ID,16,death,A,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,IL,17,death,A,19,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,IN,18,death,B,14,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,KS,20,death,B,3,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,KY,21,death,A,4,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,LA,22,death,A,65,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MA,25,death,B,33,25,13,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MD,24,death,D,5,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,ME,23,death,A,NA,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MI,26,death,D,111,25,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MN,27,death,A,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MO,29,death,C,8,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MS,28,death,B,2,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,MT,30,death,C,NA,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NC,37,death,A,1,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,ND,38,death,B,0,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NE,31,death,A,0,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NH,33,death,B,1,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NJ,34,death,B,62,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NM,35,death,A,1,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NV,32,death,A,13,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,NY,36,death,B,285,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,OH,39,death,B,10,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,OK,40,death,A,5,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,OR,41,death,A,8,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,PA,42,death,A,11,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,RI,44,death,B,NA,25,24,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,SC,45,death,B,7,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,SD,46,death,A,1,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,TN,47,death,A,3,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,TX,48,death,A,12,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,UT,49,death,A,1,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,VA,51,death,A,9,25,20,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,VT,50,death,A,8,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,WA,53,death,A,159,25,63,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,WI,55,death,A,7,25,21,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,WV,54,death,B,0,25,19,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-25,WY,56,death,A,NA,25,18,2020,13,2020-03-22,Mar,3,2020-03-01
2020-03-24,AK,02,death,A,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,AL,01,death,C,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,AR,05,death,A,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,AZ,04,death,B,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,CA,06,death,B,40,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,CO,08,death,A,7,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,CT,09,death,A,12,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,DC,11,death,A,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,DE,10,death,C,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,FL,12,death,A,18,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,GA,13,death,A,32,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,HI,15,death,A,NA,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,IA,19,death,C,NA,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,ID,16,death,A,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,IL,17,death,A,16,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,IN,18,death,B,12,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,KS,20,death,B,2,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,KY,21,death,A,4,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,LA,22,death,A,46,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MA,25,death,B,26,24,12,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MD,24,death,D,5,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,ME,23,death,A,NA,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MI,26,death,D,86,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MN,27,death,A,1,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MO,29,death,C,3,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MS,28,death,B,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,MT,30,death,C,NA,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NC,37,death,A,0,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,ND,38,death,B,0,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NE,31,death,A,0,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NH,33,death,B,1,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NJ,34,death,B,44,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NM,35,death,A,NA,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NV,32,death,A,13,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,NY,36,death,B,210,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,OH,39,death,D,8,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,OK,40,death,A,3,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,OR,41,death,A,8,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,PA,42,death,A,7,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,RI,44,death,B,NA,24,23,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,SC,45,death,B,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,SD,46,death,A,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,TN,47,death,A,2,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,TX,48,death,A,9,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,UT,49,death,A,1,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,VA,51,death,A,7,24,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,VT,50,death,A,7,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,WA,53,death,A,146,24,62,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,WI,55,death,A,5,24,20,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,WV,54,death,B,0,24,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-24,WY,56,death,A,NA,24,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,AK,02,death,A,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,AL,01,death,C,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,AR,05,death,A,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,AZ,04,death,B,2,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,CA,06,death,B,27,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,CO,08,death,A,6,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,CT,09,death,A,10,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,DC,11,death,A,2,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,DE,10,death,C,0,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,FL,12,death,A,14,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,GA,13,death,A,25,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,HI,15,death,A,NA,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,IA,19,death,C,NA,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,ID,16,death,A,0,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,IL,17,death,A,12,23,19,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,IN,18,death,B,7,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,KS,20,death,B,2,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,KY,21,death,A,3,23,17,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,LA,22,death,B,34,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,MA,25,death,B,17,23,11,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,MD,24,death,D,4,23,18,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,ME,23,death,A,NA,23,16,2020,12,2020-03-22,Mar,3,2020-03-01
2020-03-23,MI,26,death,D,57,23,22,2020,12,2020-03-22,Mar,3,2020-03-01
