date,state,fips,measure,data_quality_grade,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,Positive Test Metric,Positive Test Value
2020-04-06,MT,30,positive,A,6,30,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),299.7142857142857
2020-04-05,MT,30,positive,A,5,29,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,286
2020-04-05,MT,30,positive,A,5,29,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),281.57142857142856
2020-04-04,MT,30,positive,A,4,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,265
2020-04-04,MT,30,positive,A,4,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),263.85714285714283
2020-04-03,MT,30,positive,A,3,27,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,243
2020-04-03,MT,30,positive,A,3,27,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),244.57142857142858
2020-04-02,MT,30,positive,A,2,26,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,227
2020-04-02,MT,30,positive,A,2,26,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),226.28571428571428
2020-04-01,MT,30,positive,A,1,25,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,208
2020-04-01,MT,30,positive,A,1,25,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),207.42857142857142
2020-03-31,MT,30,positive,A,31,24,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,184
2020-03-31,MT,30,positive,A,31,24,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),188
2020-03-30,MT,30,positive,A,30,23,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,171
2020-03-30,MT,30,positive,A,30,23,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),168.71428571428572
2020-03-29,MT,30,positive,A,29,22,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,154
2020-03-29,MT,30,positive,A,29,22,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),146.42857142857142
2020-03-28,MT,30,positive,A,28,21,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,129
2020-03-28,MT,30,positive,A,28,21,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),124.28571428571429
2020-03-27,MT,30,positive,A,27,20,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,108
2020-03-27,MT,30,positive,A,27,20,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),104.57142857142857
2020-03-26,MT,30,positive,C,26,19,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,71
2020-03-26,MT,30,positive,C,26,19,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),85
2020-03-25,MT,30,positive,C,25,18,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,53
2020-03-25,MT,30,positive,C,25,18,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),67.42857142857143
2020-03-24,MT,30,positive,C,24,17,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests,46
2020-03-24,MT,30,positive,C,24,17,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),51.857142857142854
2020-03-23,MT,30,positive,C,23,16,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests,34
2020-03-23,MT,30,positive,C,23,16,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),38.714285714285715
2020-03-22,MT,30,positive,NA,22,15,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests,31
2020-03-22,MT,30,positive,NA,22,15,2020,12,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),30.285714285714285
2020-03-21,MT,30,positive,NA,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests,20
2020-03-21,MT,30,positive,NA,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),24.142857142857142
2020-03-20,MT,30,positive,NA,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests,16
2020-03-20,MT,30,positive,NA,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),18.714285714285715
2020-03-19,MT,30,positive,NA,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests,12
2020-03-19,MT,30,positive,NA,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),14.857142857142858
2020-03-18,MT,30,positive,NA,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests,10
2020-03-18,MT,30,positive,NA,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),11.428571428571429
2020-03-17,MT,30,positive,NA,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests,8
2020-03-17,MT,30,positive,NA,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),9.285714285714286
2020-03-16,MT,30,positive,NA,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests,7
2020-03-16,MT,30,positive,NA,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),7.142857142857143
2020-03-15,MT,30,positive,NA,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests,7
2020-03-15,MT,30,positive,NA,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,positive tests (7-day-avg),5.571428571428571
2020-03-14,MT,30,positive,NA,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,5
2020-03-14,MT,30,positive,NA,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),4.142857142857143
2020-03-13,MT,30,positive,NA,13,6,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,1
2020-03-13,MT,30,positive,NA,13,6,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),3
2020-03-12,MT,30,positive,NA,12,5,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,1
2020-03-12,MT,30,positive,NA,12,5,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),2
2020-03-11,MT,30,positive,NA,11,4,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,0
2020-03-11,MT,30,positive,NA,11,4,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),1
2020-03-10,MT,30,positive,NA,10,3,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,0
2020-03-10,MT,30,positive,NA,10,3,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),0.2857142857142857
2020-03-09,MT,30,positive,NA,9,2,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,0
2020-03-09,MT,30,positive,NA,9,2,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-03-08,MT,30,positive,NA,8,1,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,0
2020-03-08,MT,30,positive,NA,8,1,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-03-07,MT,30,positive,NA,7,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests,0
2020-03-07,MT,30,positive,NA,7,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-07-05,MS,28,positive,A,5,120,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests,30900
2020-07-05,MS,28,positive,A,5,120,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests (7-day-avg),NA
2020-07-04,MS,28,positive,A,4,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,30674
2020-07-04,MS,28,positive,A,4,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-03,MS,28,positive,A,3,118,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,28770
2020-07-03,MS,28,positive,A,3,118,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-02,MS,28,positive,A,2,117,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,28770
2020-07-02,MS,28,positive,A,2,117,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),28689.714285714286
2020-07-01,MS,28,positive,A,1,116,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,27900
2020-07-01,MS,28,positive,A,1,116,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),27974.285714285714
2020-06-30,MS,28,positive,A,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,27247
2020-06-30,MS,28,positive,A,30,115,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),27239.571428571428
2020-06-29,MS,28,positive,A,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,26567
2020-06-29,MS,28,positive,A,29,114,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),26710.428571428572
2020-06-28,MS,28,positive,A,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,25892
2020-06-28,MS,28,positive,A,28,113,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),26102.714285714286
2020-06-27,MS,28,positive,A,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,25531
2020-06-27,MS,28,positive,A,27,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),25463.285714285714
2020-06-26,MS,28,positive,A,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,25066
2020-06-26,MS,28,positive,A,26,111,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),24842
2020-06-25,MS,28,positive,A,25,110,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,24516
2020-06-25,MS,28,positive,A,25,110,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),24230.571428571428
2020-06-24,MS,28,positive,A,24,109,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,23424
2020-06-24,MS,28,positive,A,24,109,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),23480.428571428572
2020-06-23,MS,28,positive,A,23,108,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,22898
2020-06-23,MS,28,positive,A,23,108,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),22781.85714285714
2020-06-22,MS,28,positive,A,22,107,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,22287
2020-06-22,MS,28,positive,A,22,107,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),22149.714285714286
2020-06-21,MS,28,positive,A,21,106,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,20641
2020-06-21,MS,28,positive,A,21,106,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),21596.14285714286
2020-06-20,MS,28,positive,A,20,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,20641
2020-06-20,MS,28,positive,A,20,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),21198.571428571428
2020-06-19,MS,28,positive,A,19,104,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,20641
2020-06-19,MS,28,positive,A,19,104,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),20806.285714285714
2020-06-18,MS,28,positive,A,18,103,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,20641
2020-06-18,MS,28,positive,A,18,103,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),20450.85714285714
2020-06-17,MS,28,positive,A,17,102,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,20641
2020-06-17,MS,28,positive,A,17,102,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),20290.14285714286
2020-06-16,MS,28,positive,A,16,101,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,20152
2020-06-16,MS,28,positive,A,16,101,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),20105.428571428572
2020-06-15,MS,28,positive,A,15,100,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,19799
2020-06-15,MS,28,positive,A,15,100,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),19884
2020-06-14,MS,28,positive,A,14,99,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,19516
2020-06-14,MS,28,positive,A,14,99,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),19575.714285714286
2020-06-13,MS,28,positive,A,13,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,19348
2020-06-13,MS,28,positive,A,13,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),19267.428571428572
2020-06-12,MS,28,positive,A,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,19091
2020-06-12,MS,28,positive,A,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),18926.85714285714
2020-06-11,MS,28,positive,A,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,18483
2020-06-11,MS,28,positive,A,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),18636.714285714286
2020-06-10,MS,28,positive,A,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,18483
2020-06-10,MS,28,positive,A,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),18315.85714285714
2020-06-09,MS,28,positive,A,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,17768
2020-06-09,MS,28,positive,A,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),17947.428571428572
2020-06-08,MS,28,positive,A,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,17768
2020-06-08,MS,28,positive,A,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),17614.285714285714
2020-06-07,MS,28,positive,A,7,92,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,17270
2020-06-07,MS,28,positive,A,7,92,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),17339.571428571428
2020-06-06,MS,28,positive,A,6,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,16769
2020-06-06,MS,28,positive,A,6,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),17030.85714285714
2020-06-05,MS,28,positive,A,5,90,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,16759
2020-06-05,MS,28,positive,A,5,90,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),16781.14285714286
2020-06-04,MS,28,positive,A,4,89,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,16560
2020-06-04,MS,28,positive,A,4,89,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),16493.14285714286
2020-06-03,MS,28,positive,A,3,88,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,16322
2020-06-03,MS,28,positive,A,3,88,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),16240.42857142857
2020-06-02,MS,28,positive,A,2,87,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,16020
2020-06-02,MS,28,positive,A,2,87,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),16020.42857142857
2020-06-01,MS,28,positive,A,1,86,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,15752
2020-06-01,MS,28,positive,A,1,86,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),15739.142857142857
2020-05-31,MS,28,positive,A,31,85,2020,22,2020-05-31,May,5,2020-05-01,positive tests,15501
2020-05-31,MS,28,positive,A,31,85,2020,22,2020-05-31,May,5,2020-05-01,positive tests (7-day-avg),15426.57142857143
2020-05-30,MS,28,positive,A,30,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests,15229
2020-05-30,MS,28,positive,A,30,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),15101.142857142857
2020-05-29,MS,28,positive,A,29,83,2020,22,2020-05-24,May,5,2020-05-01,positive tests,14790
2020-05-29,MS,28,positive,A,29,83,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),14774.142857142857
2020-05-28,MS,28,positive,A,28,82,2020,22,2020-05-24,May,5,2020-05-01,positive tests,14372
2020-05-28,MS,28,positive,A,28,82,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),14446.42857142857
2020-05-27,MS,28,positive,A,27,81,2020,22,2020-05-24,May,5,2020-05-01,positive tests,14044
2020-05-27,MS,28,positive,A,27,81,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),14125.142857142857
2020-05-26,MS,28,positive,A,26,80,2020,21,2020-05-24,May,5,2020-05-01,positive tests,13731
2020-05-26,MS,28,positive,A,26,80,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),13807.42857142857
2020-05-25,MS,28,positive,A,25,79,2020,21,2020-05-24,May,5,2020-05-01,positive tests,13458
2020-05-25,MS,28,positive,A,25,79,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),13498
2020-05-24,MS,28,positive,A,24,78,2020,21,2020-05-24,May,5,2020-05-01,positive tests,13252
2020-05-24,MS,28,positive,A,24,78,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),13190.857142857143
2020-05-23,MS,28,positive,A,23,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests,13005
2020-05-23,MS,28,positive,A,23,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),12894.142857142857
2020-05-22,MS,28,positive,A,22,76,2020,21,2020-05-17,May,5,2020-05-01,positive tests,12624
2020-05-22,MS,28,positive,A,22,76,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),12604.57142857143
2020-05-21,MS,28,positive,A,21,75,2020,21,2020-05-17,May,5,2020-05-01,positive tests,12222
2020-05-21,MS,28,positive,A,21,75,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),12315.142857142857
2020-05-20,MS,28,positive,A,20,74,2020,21,2020-05-17,May,5,2020-05-01,positive tests,11967
2020-05-20,MS,28,positive,A,20,74,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),12035.714285714286
2020-05-19,MS,28,positive,A,19,73,2020,20,2020-05-17,May,5,2020-05-01,positive tests,11704
2020-05-19,MS,28,positive,A,19,73,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),11766.857142857143
2020-05-18,MS,28,positive,A,18,72,2020,20,2020-05-17,May,5,2020-05-01,positive tests,11432
2020-05-18,MS,28,positive,A,18,72,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),11506.42857142857
2020-05-17,MS,28,positive,A,17,71,2020,20,2020-05-17,May,5,2020-05-01,positive tests,11296
2020-05-17,MS,28,positive,A,17,71,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),11258
2020-05-16,MS,28,positive,A,16,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests,11123
2020-05-16,MS,28,positive,A,16,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),10989.857142857143
2020-05-15,MS,28,positive,A,15,69,2020,20,2020-05-10,May,5,2020-05-01,positive tests,10801
2020-05-15,MS,28,positive,A,15,69,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),10733.285714285714
2020-05-14,MS,28,positive,A,14,68,2020,20,2020-05-10,May,5,2020-05-01,positive tests,10483
2020-05-14,MS,28,positive,A,14,68,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),10482.142857142857
2020-05-13,MS,28,positive,A,13,67,2020,20,2020-05-10,May,5,2020-05-01,positive tests,10090
2020-05-13,MS,28,positive,A,13,67,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),10225.714285714286
2020-05-12,MS,28,positive,A,12,66,2020,19,2020-05-10,May,5,2020-05-01,positive tests,9908
2020-05-12,MS,28,positive,A,12,66,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),9976.42857142857
2020-05-11,MS,28,positive,A,11,65,2020,19,2020-05-10,May,5,2020-05-01,positive tests,9674
2020-05-11,MS,28,positive,A,11,65,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),9732
2020-05-10,MS,28,positive,A,10,64,2020,19,2020-05-10,May,5,2020-05-01,positive tests,9501
2020-05-10,MS,28,positive,A,10,64,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),9475.285714285714
2020-05-09,MS,28,positive,A,9,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests,9378
2020-05-09,MS,28,positive,A,9,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),9237.285714285714
2020-05-08,MS,28,positive,A,8,62,2020,19,2020-05-03,May,5,2020-05-01,positive tests,9090
2020-05-08,MS,28,positive,A,8,62,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),8994.285714285714
2020-05-07,MS,28,positive,A,7,61,2020,19,2020-05-03,May,5,2020-05-01,positive tests,8686
2020-05-07,MS,28,positive,A,7,61,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),8737.57142857143
2020-05-06,MS,28,positive,B,6,60,2020,19,2020-05-03,May,5,2020-05-01,positive tests,8424
2020-05-06,MS,28,positive,B,6,60,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),8458.857142857143
2020-05-05,MS,28,positive,B,5,59,2020,18,2020-05-03,May,5,2020-05-01,positive tests,8207
2020-05-05,MS,28,positive,B,5,59,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),8182.142857142857
2020-05-04,MS,28,positive,B,4,58,2020,18,2020-05-03,May,5,2020-05-01,positive tests,7877
2020-05-04,MS,28,positive,B,4,58,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),7913.857142857143
2020-05-03,MS,28,positive,B,3,57,2020,18,2020-05-03,May,5,2020-05-01,positive tests,7550
2020-05-03,MS,28,positive,B,3,57,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),7646.571428571428
2020-05-02,MS,28,positive,B,2,56,2020,18,2020-04-26,May,5,2020-04-01,positive tests,7441
2020-05-02,MS,28,positive,B,2,56,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),7381.571428571428
2020-05-01,MS,28,positive,B,1,55,2020,18,2020-04-26,May,5,2020-04-01,positive tests,7212
2020-05-01,MS,28,positive,B,1,55,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),7115.142857142857
2020-04-30,MS,28,positive,B,30,54,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,6815
2020-04-30,MS,28,positive,B,30,54,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),6860.428571428572
2020-04-29,MS,28,positive,B,29,53,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,6569
2020-04-29,MS,28,positive,B,29,53,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),6626.285714285715
2020-04-28,MS,28,positive,B,28,52,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,6342
2020-04-28,MS,28,positive,B,28,52,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),6380.142857142857
2020-04-27,MS,28,positive,B,27,51,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,6094
2020-04-27,MS,28,positive,B,27,51,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),6126.142857142857
2020-04-26,MS,28,positive,B,26,50,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,5911
2020-04-26,MS,28,positive,B,26,50,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),5888.714285714285
2020-04-25,MS,28,positive,B,25,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,5718
2020-04-25,MS,28,positive,B,25,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),5649.428571428572
2020-04-24,MS,28,positive,A,24,48,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,5434
2020-04-24,MS,28,positive,A,24,48,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),5417.142857142857
2020-04-23,MS,28,positive,A,23,47,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,5153
2020-04-23,MS,28,positive,A,23,47,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),5191.142857142857
2020-04-22,MS,28,positive,A,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,4894
2020-04-22,MS,28,positive,A,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),4957.285714285715
2020-04-21,MS,28,positive,A,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,4716
2020-04-21,MS,28,positive,A,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),4708.142857142857
2020-04-20,MS,28,positive,A,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,4512
2020-04-20,MS,28,positive,A,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),4473.714285714285
2020-04-19,MS,28,positive,A,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,4274
2020-04-19,MS,28,positive,A,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),4255.285714285715
2020-04-18,MS,28,positive,A,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,3974
2020-04-18,MS,28,positive,A,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),4036.1428571428573
2020-04-17,MS,28,positive,A,17,41,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,3793
2020-04-17,MS,28,positive,A,17,41,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),3803.4285714285716
2020-04-16,MS,28,positive,A,16,40,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,3624
2020-04-16,MS,28,positive,A,16,40,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),3579.1428571428573
2020-04-15,MS,28,positive,A,15,39,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,3360
2020-04-15,MS,28,positive,A,15,39,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),3365.8571428571427
2020-04-14,MS,28,positive,A,14,38,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,3087
2020-04-14,MS,28,positive,A,14,38,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),3175.5714285714284
2020-04-13,MS,28,positive,A,13,37,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,2942
2020-04-13,MS,28,positive,A,13,37,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),2986.4285714285716
2020-04-12,MS,28,positive,A,12,36,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,2781
2020-04-12,MS,28,positive,A,12,36,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),2791.5714285714284
2020-04-11,MS,28,positive,A,11,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,2642
2020-04-11,MS,28,positive,A,11,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),2597.714285714286
2020-04-10,MS,28,positive,A,10,34,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,2469
2020-04-10,MS,28,positive,A,10,34,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),2430.285714285714
