State,polygon,long,lat
Western Australia,81,121.9825897,-18.4048462
Western Australia,81,122.0003509,-18.4027672
Western Australia,81,122.0174179,-18.3905277
Western Australia,81,122.036377,-18.3644466
Western Australia,81,122.0459747,-18.3573265
Western Australia,81,122.0635147,-18.3258152
Western Australia,81,122.0852814,-18.3267364
Western Australia,81,122.0994797,-18.3152161
Western Australia,81,122.1228027,-18.3105965
Western Australia,81,122.1375885,-18.3015556
Western Australia,81,122.1717911,-18.2661953
Western Australia,81,122.1830368,-18.2394161
Western Australia,81,122.2121201,-18.2237053
Western Australia,81,122.2146149,-18.2040367
Western Australia,81,122.2412109,-18.1995163
Western Australia,81,122.2572327,-18.1865063
Western Australia,81,122.2857742,-18.1794949
Western Australia,81,122.3191071,-18.1654568
Western Australia,81,122.3445206,-18.1464558
Western Australia,81,122.3625412,-18.128334
Western Australia,81,122.3749313,-18.1036358
Western Australia,81,122.3809586,-18.0706635
Western Australia,81,122.3793488,-18.0251541
Western Australia,81,122.3725967,-17.9937134
Western Australia,81,122.3536606,-17.9761238
Western Australia,81,122.3016892,-17.9736137
Western Australia,81,122.2605743,-17.9601135
Western Australia,81,122.2472534,-17.9529438
Western Australia,81,122.2349625,-17.9722443
Western Australia,81,122.2107697,-17.9892254
Western Australia,81,122.2050095,-18.0074043
Western Australia,81,122.1812439,-17.9801044
Western Australia,81,122.2030487,-17.9500256
Western Australia,81,122.2077484,-17.9344254
Western Australia,81,122.2122879,-17.8845844
Western Australia,81,122.2121277,-17.8529434
Western Australia,81,122.198822,-17.7734146
Western Australia,81,122.20088199999999,-17.7295742
Western Australia,81,122.199646,-17.6848221
Western Australia,81,122.1840668,-17.6676636
Western Australia,81,122.175148,-17.6077824
Western Australia,81,122.1666489,-17.5887032
Western Australia,81,122.1536789,-17.5798931
Western Australia,81,122.1451721,-17.5603523
Western Australia,81,122.1472702,-17.5371933
Western Australia,81,122.1423874,-17.4888325
Western Australia,81,122.1496887,-17.481142
Western Australia,81,122.1499558,-17.4088211
Western Australia,81,122.1523972,-17.374691
Western Australia,81,122.1500168,-17.3553715
Western Australia,81,122.1588364,-17.3477917
Western Australia,81,122.1645889,-17.3294811
Western Australia,81,122.1654968,-17.3055229
Western Australia,81,122.1732025,-17.2635918
Western Australia,81,122.1884689,-17.2397308
Western Australia,81,122.2024765,-17.2455807
Western Australia,81,122.2263718,-17.186451
Western Australia,81,122.236496,-17.1893711
Western Australia,81,122.2414017,-17.1683502
Western Australia,81,122.278862,-17.1461391
Western Australia,81,122.3043518,-17.1360397
Western Australia,81,122.287178,-17.1264591
Western Australia,81,122.2699127,-17.13451
Western Australia,81,122.2517929,-17.1280994
Western Australia,81,122.2562332,-17.11273
Western Australia,81,122.2835617,-17.0786705
Western Australia,81,122.3039703,-17.0605507
Western Australia,81,122.3445969,-17.0434094
Western Australia,81,122.3697739,-17.0080891
Western Australia,81,122.363533,-17.0008697
Western Australia,81,122.4242783,-16.9603481
Western Australia,81,122.4484558,-16.9536285
Western Australia,81,122.4544601,-16.9632187
Western Australia,81,122.4750519,-16.9769573
Western Australia,81,122.4775696,-16.9531078
Western Australia,81,122.4855118,-16.9372768
Western Australia,81,122.4768906,-16.9217071
Western Australia,81,122.4777908,-16.9078064
Western Australia,81,122.519783,-16.9336872
Western Australia,81,122.5294647,-16.9485664
Western Australia,81,122.5516892,-16.9601479
Western Australia,81,122.591362,-16.9549465
Western Australia,81,122.5703735,-16.9293671
Western Australia,81,122.569458,-16.9032669
Western Australia,81,122.5500183,-16.8802776
Western Australia,81,122.5518494,-16.8655872
Western Australia,81,122.5371323,-16.8513966
Western Australia,81,122.5377731,-16.8312855
Western Australia,81,122.5683975,-16.8327751
Western Australia,81,122.5712967,-16.8226051
Western Australia,81,122.5532913,-16.8053665
Western Australia,81,122.5774994,-16.7801056
Western Australia,81,122.5810776,-16.7635956
Western Australia,81,122.6099396,-16.7656555
Western Australia,81,122.6239014,-16.7978153
Western Australia,81,122.637413,-16.800705
Western Australia,81,122.6650696,-16.7941742
Western Australia,81,122.6935043,-16.7772446
Western Australia,81,122.7140808,-16.785984
Western Australia,81,122.737381,-16.7744827
Western Australia,81,122.757431,-16.7460537
Western Australia,81,122.7774048,-16.7534332
Western Australia,81,122.7889481,-16.7635517
Western Australia,81,122.7992477,-16.7593327
Western Australia,81,122.8298798,-16.7859821
Western Australia,81,122.8211594,-16.7534828
Western Australia,81,122.8071899,-16.7500324
Western Australia,81,122.7908096,-16.7337227
Western Australia,81,122.7756882,-16.7354736
Western Australia,81,122.7735138,-16.6963921
Western Australia,81,122.7627869,-16.7103329
Western Australia,81,122.743866,-16.7001228
Western Australia,81,122.7417984,-16.683403
Western Australia,81,122.7644806,-16.6418629
Western Australia,81,122.7743378,-16.6182022
Western Australia,81,122.7800293,-16.5787525
Western Australia,81,122.7908783,-16.5674133
Western Australia,81,122.8115768,-16.5582924
Western Australia,81,122.8314972,-16.557642
Western Australia,81,122.8507538,-16.5433216
Western Australia,81,122.8691025,-16.5098019
Western Australia,81,122.8968277,-16.5000801
Western Australia,81,122.905777,-16.4856911
Western Australia,81,122.8979263,-16.4634705
Western Australia,81,122.8998032,-16.4406319
Western Australia,81,122.9189758,-16.4110603
Western Australia,81,122.925293,-16.3894501
Western Australia,81,122.9462051,-16.4020119
Western Australia,81,122.9740372,-16.3953209
Western Australia,81,122.985321,-16.3823795
Western Australia,81,123.0220795,-16.3648891
Western Australia,81,123.0202713,-16.3782101
Western Australia,81,123.0305099,-16.3841
Western Australia,81,123.0182648,-16.4088306
Western Australia,81,123.0364456,-16.4359398
Western Australia,81,123.0561447,-16.4436188
Western Australia,81,123.0472412,-16.4629688
Western Australia,81,123.0211563,-16.4604092
Western Australia,81,123.0109406,-16.4523792
Western Australia,81,122.9919205,-16.4567699
Western Australia,81,122.9841461,-16.4650898
Western Australia,81,122.995697,-16.4775696
Western Australia,81,122.9920349,-16.4944305
Western Australia,81,122.9763336,-16.5149498
Western Australia,81,123.0004273,-16.5271492
Western Australia,81,122.9844437,-16.54146
Western Australia,81,122.9798737,-16.5620499
Western Australia,81,122.969902,-16.5614204
Western Australia,81,122.9584122,-16.5883198
Western Australia,81,122.9849777,-16.5937691
Western Australia,81,122.994606,-16.6193695
Western Australia,81,123.0076904,-16.6324291
Western Australia,81,123.0159149,-16.6119499
Western Australia,81,123.0386658,-16.6213589
Western Australia,81,123.0326157,-16.6462784
Western Australia,81,123.0410614,-16.6555271
Western Australia,81,123.0385971,-16.6756172
Western Australia,81,123.0506134,-16.6907883
Western Australia,81,123.0621338,-16.6941986
Western Australia,81,123.0811233,-16.6892071
Western Australia,81,123.0934448,-16.7084465
Western Australia,81,123.1150818,-16.7137661
Western Australia,81,123.1370468,-16.7013473
Western Australia,81,123.14505,-16.708437
Western Australia,81,123.1333466,-16.737257
Western Australia,81,123.1187439,-16.7315579
Western Australia,81,123.1034546,-16.7452965
Western Australia,81,123.1035461,-16.7672272
Western Australia,81,123.1106262,-16.7839165
Western Australia,81,123.1348343,-16.7907352
Western Australia,81,123.1578827,-16.8073769
Western Australia,81,123.1594849,-16.8318062
Western Australia,81,123.1734924,-16.8589764
Western Australia,81,123.1611328,-16.8620052
Western Australia,81,123.150383,-16.8877888
Western Australia,81,123.1482544,-16.920208
Western Australia,81,123.1686325,-16.9249477
Western Australia,81,123.2026825,-16.9463272
Western Australia,81,123.2355347,-16.9707394
Western Australia,81,123.2414551,-16.9870796
Western Australia,81,123.2781753,-17.0355434
Western Australia,81,123.2850494,-17.0745735
Western Australia,81,123.2822037,-17.0798721
Western Australia,81,123.2906036,-17.1077213
Western Australia,81,123.3013687,-17.1156998
Western Australia,81,123.3445816,-17.1627312
Western Australia,81,123.3545761,-17.1814423
Western Australia,81,123.3618393,-17.206913
Western Australia,81,123.3873444,-17.2493134
Western Australia,81,123.3936691,-17.2755737
Western Australia,81,123.3927307,-17.3162537
Western Australia,81,123.4076309,-17.325943
Western Australia,81,123.4251709,-17.3254623
Western Australia,81,123.4427109,-17.3454437
Western Australia,81,123.4592819,-17.3506126
Western Australia,81,123.4749908,-17.3844833
Western Australia,81,123.4851074,-17.3984623
Western Australia,81,123.5142593,-17.4184627
Western Australia,81,123.5110169,-17.4290714
Western Australia,81,123.5262833,-17.4385223
Western Australia,81,123.5231476,-17.4522915
Western Australia,81,123.5375137,-17.4543915
Western Australia,81,123.5454407,-17.4701405
Western Australia,81,123.5450745,-17.4963608
Western Australia,81,123.5679855,-17.5083218
Western Australia,81,123.5774383,-17.5279217
Western Australia,81,123.5723877,-17.5558414
Western Australia,81,123.5819168,-17.5787926
Western Australia,81,123.5931396,-17.5737514
Western Australia,81,123.5901718,-17.5521603
Western Australia,81,123.5970383,-17.5440502
Western Australia,81,123.5913391,-17.5294418
Western Australia,81,123.5998917,-17.5146809
Western Australia,81,123.5955963,-17.4998512
Western Australia,81,123.5808182,-17.4869118
Western Australia,81,123.5840607,-17.473362
Western Australia,81,123.5801773,-17.422142
Western Australia,81,123.5676193,-17.4139519
Western Australia,81,123.5751724,-17.3857327
Western Australia,81,123.5738449,-17.367191300000002
Western Australia,81,123.5818176,-17.3492527
Western Australia,81,123.5947266,-17.3574505
Western Australia,81,123.6029282,-17.3394013
Western Australia,81,123.6030808,-17.3082104
Western Australia,81,123.6158524,-17.2673511
Western Australia,81,123.6188736,-17.2227211
Western Australia,81,123.6251144,-17.1957302
Western Australia,81,123.6417084,-17.1936512
Western Australia,81,123.646225,-17.1839504
Western Australia,81,123.63056949999999,-17.1601505
Western Australia,81,123.6106644,-17.1422119
Western Australia,81,123.587616,-17.0928402
Western Australia,81,123.5835419,-17.0332603
Western Australia,81,123.6006927,-17.0106182
Western Australia,81,123.6440659,-16.9980297
Western Australia,81,123.6586227,-17.0083694
Western Australia,81,123.6600342,-17.0396481
Western Australia,81,123.6943741,-17.0563183
Western Australia,81,123.7036057,-17.0426693
Western Australia,81,123.74086,-17.0683498
Western Australia,81,123.7611237,-17.0877495
Western Australia,81,123.7748413,-17.1278095
Western Australia,81,123.8072662,-17.1691589
Western Australia,81,123.8299255,-17.1783886
Western Australia,81,123.8337707,-17.1893597
Western Australia,81,123.8509216,-17.1944981
Western Australia,81,123.8624954,-17.2165699
Western Australia,81,123.8887024,-17.2217274
Western Australia,81,123.9124908,-17.2118588
Western Australia,81,123.8868866,-17.2016087
Western Australia,81,123.8855209,-17.1865787
Western Australia,81,123.8423767,-17.1490383
Western Australia,81,123.8296051,-17.1346493
Western Australia,81,123.8289413,-17.1107292
Western Australia,81,123.817894,-17.0544872
Western Australia,81,123.7991562,-17.0186863
Western Australia,81,123.7964477,-17.0040073
Western Australia,81,123.8263931,-16.9587479
Western Australia,81,123.8913727,-16.907217
Western Australia,81,123.9025879,-16.887495
Western Australia,81,123.916069,-16.8854656
Western Australia,81,123.9304962,-16.8705368
Western Australia,81,123.9515076,-16.8675156
Western Australia,81,123.959137,-16.8533153
Western Australia,81,123.9457016,-16.8455467
Western Australia,81,123.90802,-16.8631458
Western Australia,81,123.8944015,-16.8632774
Western Australia,81,123.8877411,-16.8753262
Western Australia,81,123.8559113,-16.8924961
Western Australia,81,123.8319397,-16.8957176
Western Australia,81,123.8202286,-16.9067078
Western Australia,81,123.797287,-16.9121876
Western Australia,81,123.7715073,-16.891428
Western Australia,81,123.7584381,-16.8682671
Western Australia,81,123.7583389,-16.8377476
Western Australia,81,123.7472458,-16.830658
Western Australia,81,123.7175903,-16.7848682
Western Australia,81,123.7115326,-16.752718
Western Australia,81,123.6875763,-16.7555771
Western Australia,81,123.6635208,-16.7299461
Western Australia,81,123.6444092,-16.7155476
Western Australia,81,123.6349716,-16.6956863
Western Australia,81,123.5870209,-16.6687279
Western Australia,81,123.5775909,-16.6741772
Western Australia,81,123.5530472,-16.6641369
Western Australia,81,123.5235977,-16.6661358
Western Australia,81,123.5115585,-16.6627464
Western Australia,81,123.516449,-16.6417656
Western Australia,81,123.5338821,-16.6337852
Western Australia,81,123.5633392,-16.6297455
Western Australia,81,123.5556488,-16.6126061
Western Australia,81,123.56633,-16.5863648
Western Australia,81,123.5794983,-16.5942764
Western Australia,81,123.6003723,-16.5677738
Western Australia,81,123.6166382,-16.5702934
Western Australia,81,123.6146851,-16.5535412
Western Australia,81,123.5897446,-16.5385227
Western Australia,81,123.5786209,-16.5498428
Western Australia,81,123.5302429,-16.5473843
Western Australia,81,123.5421982,-16.5720253
Western Australia,81,123.519043,-16.5674057
Western Australia,81,123.5069504,-16.5929661
Western Australia,81,123.4965286,-16.5803165
Western Australia,81,123.498085,-16.5650749
Western Australia,81,123.4910049,-16.5460148
Western Australia,81,123.4712448,-16.5416546
Western Australia,81,123.4600983,-16.5297947
Western Australia,81,123.466095,-16.5169659
Western Australia,81,123.4894104,-16.5165043
Western Australia,81,123.5020752,-16.5040646
Western Australia,81,123.4875717,-16.4887848
Western Australia,81,123.4725037,-16.4840145
Western Australia,81,123.473465,-16.470005
Western Australia,81,123.5010681,-16.4865341
Western Australia,81,123.5459747,-16.5079632
Western Australia,81,123.5692139,-16.5163021
Western Australia,81,123.6430206,-16.5300407
Western Australia,81,123.6352844,-16.5169792
Western Australia,81,123.6032867,-16.5057411
Western Australia,81,123.5884857,-16.5104713
Western Australia,81,123.5843811,-16.4974422
Western Australia,81,123.6218033,-16.4919891
Western Australia,81,123.6575012,-16.4960194
Western Australia,81,123.6605225,-16.4849701
Western Australia,81,123.6090241,-16.4547005
Western Australia,81,123.5824051,-16.4447517
Western Australia,81,123.5129089,-16.4240131
Western Australia,81,123.5079193,-16.4075851
Western Australia,81,123.5305939,-16.4128742
Western Australia,81,123.5527191,-16.4126148
Western Australia,81,123.5611801,-16.3976536
Western Australia,81,123.5979919,-16.4056625
Western Australia,81,123.6018295,-16.4210625
Western Australia,81,123.6213913,-16.4299717
Western Australia,81,123.62957,-16.422992700000002
Western Australia,81,123.6719818,-16.4347591
Western Australia,81,123.6936417,-16.4212608
Western Australia,81,123.6882782,-16.4048328
Western Australia,81,123.6671448,-16.3988915
Western Australia,81,123.6388931,-16.3766136
Western Australia,81,123.651619,-16.3670025
Western Australia,81,123.6814041,-16.3753815
Western Australia,81,123.7167893,-16.3716011
Western Australia,81,123.6974182,-16.337532
Western Australia,81,123.6799927,-16.3355827
Western Australia,81,123.6776123,-16.3265228
Western Australia,81,123.6599274,-16.3138237
Western Australia,81,123.6452103,-16.311554
Western Australia,81,123.6263046,-16.2927437
Western Australia,81,123.6142883,-16.3002129
Western Australia,81,123.6247177,-16.3116131
Western Australia,81,123.5960999,-16.3180332
Western Australia,81,123.5643387,-16.2979736
Western Australia,81,123.5493927,-16.2819042
Western Australia,81,123.5487137,-16.2673245
Western Australia,81,123.5706329,-16.2762146
Western Australia,81,123.5838776,-16.2606144
Western Australia,81,123.5977402,-16.2541847
Western Australia,81,123.5763931,-16.2224541
Western Australia,81,123.5927506,-16.2117443
Western Australia,81,123.5662994,-16.200325
Western Australia,81,123.5737991,-16.1739445
Western Australia,81,123.6133423,-16.1604939
Western Australia,81,123.6532898,-16.1665936
Western Australia,81,123.6700363,-16.1504536
Western Australia,81,123.6911697,-16.1545849
Western Australia,81,123.6971512,-16.1668434
Western Australia,81,123.7136307,-16.1675434
Western Australia,81,123.7279968,-16.1418838
Western Australia,81,123.7359772,-16.1522331
Western Australia,81,123.7705612,-16.1705933
Western Australia,81,123.7905502,-16.2004738
Western Australia,81,123.8099136,-16.2084236
Western Australia,81,123.795433,-16.2186031
Western Australia,81,123.7895889,-16.2322331
Western Australia,81,123.7993927,-16.2501621
Western Australia,81,123.7969437,-16.2630329
Western Australia,81,123.7771378,-16.2518024
Western Australia,81,123.7609329,-16.258913
Western Australia,81,123.7501831,-16.2717133
Western Australia,81,123.7831879,-16.2840633
Western Australia,81,123.812088,-16.3143539
Western Australia,81,123.8304977,-16.3244438
Western Australia,81,123.8439178,-16.3150425
Western Australia,81,123.8579178,-16.3202324
Western Australia,81,123.8601227,-16.3387928
Western Australia,81,123.8790894,-16.3526039
Western Australia,81,123.8693924,-16.3659821
Western Australia,81,123.8514328,-16.3717346
Western Australia,81,123.8449936,-16.3866043
Western Australia,81,123.8468094,-16.4069252
Western Australia,81,123.8570785,-16.4276142
Western Australia,81,123.8722076,-16.4247837
Western Australia,81,123.8976288,-16.4074421
Western Australia,81,123.8908997,-16.3993721
Western Australia,81,123.8950348,-16.3650436
Western Australia,81,123.9057999,-16.3351631
Western Australia,81,123.9379273,-16.357544
Western Australia,81,123.9750137,-16.3787136
Western Australia,81,123.9866333,-16.3740425
Western Australia,81,123.9803772,-16.3474426
Western Australia,81,123.9607315,-16.3306923
Western Australia,81,123.9487076,-16.3099232
Western Australia,81,123.9337006,-16.2970429
Western Australia,81,123.972496,-16.272892
Western Australia,81,123.9510498,-16.2617836
Western Australia,81,123.9435577,-16.2464733
Western Australia,81,123.9170074,-16.2297821
Western Australia,81,123.9287796,-16.2201424
Western Australia,81,123.9370117,-16.2308331
Western Australia,81,123.9764175,-16.2486229
Western Australia,81,123.9902725,-16.2585526
Western Australia,81,124.0211716,-16.2576218
Western Australia,81,124.0437622,-16.2733726
Western Australia,81,124.0878754,-16.2722912
Western Australia,81,124.1244507,-16.2804318
Western Australia,81,124.1394577,-16.2925014
Western Australia,81,124.1763153,-16.3122807
Western Australia,81,124.1750488,-16.3282108
Western Australia,81,124.1948547,-16.3425617
Western Australia,81,124.1882401,-16.3528118
Western Australia,81,124.1995163,-16.3637219
Western Australia,81,124.2071762,-16.3941708
Western Australia,81,124.2186585,-16.4126606
Western Australia,81,124.2333145,-16.4193211
Western Australia,81,124.2567291,-16.4095917
Western Australia,81,124.2690582,-16.4149704
Western Australia,81,124.3238907,-16.4183102
Western Australia,81,124.3347092,-16.4304504
Western Australia,81,124.3314972,-16.4400406
Western Australia,81,124.3099747,-16.4559803
Western Australia,81,124.3236466,-16.4621506
Western Australia,81,124.3500214,-16.4585609
Western Australia,81,124.3733978,-16.4427414
Western Australia,81,124.3881454,-16.4436016
Western Australia,81,124.3893738,-16.4560413
Western Australia,81,124.4072952,-16.478611
Western Australia,81,124.4008789,-16.4973412
Western Australia,81,124.4152069,-16.512331
Western Australia,81,124.4062347,-16.5267506
Western Australia,81,124.4103012,-16.543251
Western Australia,81,124.4262466,-16.5317001
Western Australia,81,124.4330368,-16.5084515
Western Australia,81,124.4298096,-16.4984913
Western Australia,81,124.4674149,-16.4955006
Western Australia,81,124.4348145,-16.4798718
Western Australia,81,124.4190979,-16.4852219
Western Australia,81,124.4009171,-16.4666004
Western Australia,81,124.4008865,-16.4251308
Western Australia,81,124.3887939,-16.4152203
Western Australia,81,124.3405991,-16.4244919
Western Australia,81,124.3488693,-16.3891602
Western Australia,81,124.3736954,-16.3642006
Western Australia,81,124.3874893,-16.3456192
Western Australia,81,124.4025497,-16.3522396
Western Australia,81,124.4035034,-16.3706703
Western Australia,81,124.4150848,-16.3727608
Western Australia,81,124.4254303,-16.3890801
Western Australia,81,124.4514236,-16.4093113
Western Australia,81,124.4906692,-16.4063206
Western Australia,81,124.559288,-16.4071102
Western Australia,81,124.5783462,-16.4127598
Western Australia,81,124.6115723,-16.4119701
Western Australia,81,124.6247482,-16.4053001
Western Australia,81,124.7033539,-16.4013195
Western Australia,81,124.7508926,-16.3904991
Western Australia,81,124.7935486,-16.4089394
Western Australia,81,124.8140945,-16.4261799
Western Australia,81,124.8386459,-16.4327297
Western Australia,81,124.8593597,-16.4272404
Western Australia,81,124.888031,-16.4279785
Western Australia,81,124.921257,-16.4166889
Western Australia,81,124.9181976,-16.406538
Western Australia,81,124.8961563,-16.4151077
Western Australia,81,124.8775558,-16.4098988
Western Australia,81,124.8485107,-16.4153595
Western Australia,81,124.8335571,-16.4095688
Western Australia,81,124.8131867,-16.4157295
Western Australia,81,124.7876663,-16.3858585
Western Australia,81,124.7472687,-16.3749485
Western Australia,81,124.7251968,-16.3721981
Western Australia,81,124.7151871,-16.3558388
Western Australia,81,124.6945419,-16.3449497
Western Australia,81,124.6734238,-16.3503895
Western Australia,81,124.6208725,-16.3360195
Western Australia,81,124.5983047,-16.3355999
Western Australia,81,124.5709534,-16.3292904
Western Australia,81,124.5067673,-16.3437691
Western Australia,81,124.4804764,-16.3564396
Western Australia,81,124.4642868,-16.3412304
Western Australia,81,124.4530945,-16.3545094
Western Australia,81,124.430603,-16.3592701
Western Australia,81,124.4074631,-16.3513603
Western Australia,81,124.4074402,-16.33531
Western Australia,81,124.3970337,-16.3310795
Western Australia,81,124.4052658,-16.3009491
Western Australia,81,124.3940201,-16.2815704
Western Australia,81,124.4078674,-16.2506695
Western Australia,81,124.4045258,-16.2407093
Western Australia,81,124.3830643,-16.2272701
Western Australia,81,124.3825378,-16.2182198
Western Australia,81,124.4001694,-16.2017002
Western Australia,81,124.3894882,-16.1848106
Western Australia,81,124.4133987,-16.175539
Western Australia,81,124.4259033,-16.1765099
Western Australia,81,124.4367294,-16.1634483
Western Australia,81,124.447258,-16.1373882
Western Australia,81,124.4495697,-16.1205597
Western Australia,81,124.4431076,-16.1022186
Western Australia,81,124.4423065,-16.0755482
Western Australia,81,124.4746857,-16.0754681
Western Australia,81,124.4799652,-16.0941391
Western Australia,81,124.473587,-16.1097088
Western Australia,81,124.48661800000001,-16.1221981
Western Australia,81,124.4977341,-16.1446285
Western Australia,81,124.5090332,-16.1550484
Western Australia,81,124.5230255,-16.1896591
Western Australia,81,124.5286484,-16.1625881
Western Australia,81,124.5538864,-16.1355877
Western Australia,81,124.5636597,-16.1195888
Western Australia,81,124.5808945,-16.1260471
Western Australia,81,124.589035,-16.1133575
Western Australia,81,124.5854874,-16.0668278
Western Australia,81,124.5866394,-16.0431175
Western Australia,81,124.5813141,-16.0304585
Western Australia,81,124.5871277,-16.0117378
Western Australia,81,124.5794525,-16.0005283
Western Australia,81,124.5861053,-15.9840069
Western Australia,81,124.5972977,-15.9766474
Western Australia,81,124.5968628,-15.942977
Western Australia,81,124.6101685,-15.9345875
Western Australia,81,124.6212158,-15.9175072
Western Australia,81,124.6055222,-15.8977566
Western Australia,81,124.6294174,-15.8815565
Western Australia,81,124.6560745,-15.8543873
Western Australia,81,124.675827,-15.8628159
Western Australia,81,124.6916428,-15.842556
Western Australia,81,124.7119369,-15.8369761
Western Australia,81,124.703125,-15.8180161
Western Australia,81,124.7152481,-15.8121157
Western Australia,81,124.6994019,-15.7802858
Western Australia,81,124.6876373,-15.786416
Western Australia,81,124.6675415,-15.7770758
Western Australia,81,124.6338654,-15.7904768
Western Australia,81,124.6017914,-15.8178968
Western Australia,81,124.5809631,-15.8563871
Western Australia,81,124.5731049,-15.861887
Western Australia,81,124.5521851,-15.9044065
Western Australia,81,124.5317459,-15.9573183
Western Australia,81,124.509964,-15.9883184
Western Australia,81,124.4964829,-15.9970579
Western Australia,81,124.4916153,-15.9808178
Western Australia,81,124.4963379,-15.9460077
Western Australia,81,124.4792938,-15.9250784
Western Australia,81,124.4795151,-15.8791084
Western Australia,81,124.4771652,-15.8634577
Western Australia,81,124.4636536,-15.858738
Western Australia,81,124.459137,-15.8420382
Western Australia,81,124.4450684,-15.852498
Western Australia,81,124.4390564,-15.870368
Western Australia,81,124.4169083,-15.8708181
Western Australia,81,124.4092865,-15.863847700000001
Western Australia,81,124.4070435,-15.8364077
Western Australia,81,124.410286,-15.8058977
Western Australia,81,124.4000092,-15.779398
Western Australia,81,124.40177919999999,-15.7585983
Western Australia,81,124.3921433,-15.7455378
Western Australia,81,124.3924179,-15.7293882
Western Australia,81,124.4024658,-15.6851778
Western Australia,81,124.4124374,-15.6813183
Western Australia,81,124.4120636,-15.6666079
Western Australia,81,124.4456253,-15.6678677
Western Australia,81,124.4324722,-15.5990467
Western Australia,81,124.4138031,-15.5919371
Western Australia,81,124.4300384,-15.5744667
Western Australia,81,124.4291534,-15.5610266
Western Australia,81,124.4460068,-15.5288172
Western Australia,81,124.4636154,-15.527997
Western Australia,81,124.4638672,-15.5092068
Western Australia,81,124.4520264,-15.4947271
Western Australia,81,124.4766464,-15.4778967
Western Australia,81,124.4997025,-15.4755268
Western Australia,81,124.5172043,-15.468627
Western Australia,81,124.5320816,-15.4861774
Western Australia,81,124.5498657,-15.4892559
Western Australia,81,124.5538559,-15.5021362
Western Australia,81,124.5806427,-15.5008459
Western Australia,81,124.578186,-15.515276
Western Australia,81,124.5895615,-15.5233259
Western Australia,81,124.6018677,-15.505106
Western Australia,81,124.6229401,-15.5019159
Western Australia,81,124.6206741,-15.4848757
Western Australia,81,124.6327057,-15.4382763
Western Australia,81,124.6446762,-15.4248056
Western Australia,81,124.6534271,-15.433156
Western Australia,81,124.6409759,-15.455636
Western Australia,81,124.6584244,-15.4780064
Western Australia,81,124.679863,-15.4803362
Western Australia,81,124.684967,-15.4701557
Western Australia,81,124.6716461,-15.4528961
Western Australia,81,124.6689072,-15.428606
Western Australia,81,124.6837845,-15.4170561
Western Australia,81,124.674202,-15.4053163
Western Australia,81,124.6831436,-15.3918562
Western Australia,81,124.7203598,-15.3767548
Western Australia,81,124.7266464,-15.360494600000001
Western Australia,81,124.6949234,-15.3549957
Western Australia,81,124.6640854,-15.3596859
Western Australia,81,124.6599655,-15.3370962
Western Australia,81,124.6808929,-15.3298263
Western Australia,81,124.6920853,-15.333086
Western Australia,81,124.7071915,-15.3208046
Western Australia,81,124.6976166,-15.3125048
Western Australia,81,124.6968842,-15.2964649
Western Australia,81,124.6829147,-15.2984047
Western Australia,81,124.6728363,-15.2679157
Western Australia,81,124.6998596,-15.2783747
Western Australia,81,124.7017822,-15.2570152
Western Australia,81,124.7156448,-15.2581148
Western Australia,81,124.7214813,-15.2683849
Western Australia,81,124.7510834,-15.2831249
Western Australia,81,124.7629852,-15.2939453
Western Australia,81,124.7682648,-15.3112249
Western Australia,81,124.761795,-15.3261547
Western Australia,81,124.7414551,-15.3390751
Western Australia,81,124.7532425,-15.350915
Western Australia,81,124.7593613,-15.3332748
Western Australia,81,124.7952347,-15.2966948
Western Australia,81,124.8312912,-15.3259153
Western Australia,81,124.8540649,-15.3510046
Western Australia,81,124.8725738,-15.3517447
Western Australia,81,124.9079895,-15.3611355
Western Australia,81,124.9160614,-15.3721848
Western Australia,81,124.9349747,-15.3836546
Western Australia,81,124.9525604,-15.3863049
Western Australia,81,124.9556122,-15.4048347
Western Australia,81,124.9667587,-15.4168749
Western Australia,81,124.9903183,-15.4258347
Western Australia,81,125.0029831,-15.4483938
Western Australia,81,124.9840851,-15.4695854
Western Australia,81,124.9970627,-15.480834
Western Australia,81,125.0167007,-15.4708242
Western Australia,81,125.0254898,-15.4833336
Western Australia,81,125.0231857,-15.5162144
Western Australia,81,125.0427551,-15.4891443
Western Australia,81,125.0444412,-15.4766045
Western Australia,81,125.0616226,-15.4615145
Western Australia,81,125.0886536,-15.4632139
Western Australia,81,125.1171265,-15.4794846
Western Australia,81,125.1432037,-15.5011864
Western Australia,81,125.1409302,-15.5090857
Western Australia,81,125.161232,-15.5186462
Western Australia,81,125.1749268,-15.5327959
Western Australia,81,125.1995468,-15.5417261
Western Australia,81,125.2208786,-15.566824
Western Australia,81,125.2548676,-15.583044
Western Australia,81,125.228035,-15.5544758
Western Australia,81,125.2170868,-15.5533953
Western Australia,81,125.1901169,-15.529336
Western Australia,81,125.1884689,-15.521966
Western Australia,81,125.1625824,-15.510026
Western Australia,81,125.1460953,-15.4971065
Western Australia,81,125.137825,-15.4836359
Western Australia,81,125.115448,-15.4670649
Western Australia,81,125.1012192,-15.4622641
Western Australia,81,125.0694199,-15.434824
Western Australia,81,125.0832596,-15.4040442
Western Australia,81,125.0908508,-15.3549843
Western Australia,81,125.1226196,-15.3268442
Western Australia,81,125.0885544,-15.335784
Western Australia,81,125.1035385,-15.3030844
